malT	malZ	1
malT	lamB	1
malT	malQ	1
malT	malM	1
malT	malP	1
malT	malG	1
malT	malS	1
malT	malF	1
malT	malE	1
malT	malK	1
dgsA	malT	1
dgsA	ynfK	1
dgsA	crr	1
dgsA	ptsH	1
dgsA	manX	1
dgsA	manZ	1
dgsA	ptsI	1
dgsA	manY	1
dgsA	ptsG	1
lrp	malT	1
lrp	yeiL	1
lrp	stpA	1
lrp	livF	1
lrp	livJ	1
lrp	sdaA	1
lrp	livG	1
lrp	yojI	1
lrp	lysU	1
lrp	livK	1
lrp	tdh	1
lrp	rrlA	1
lrp	ileT	1
lrp	rrlE	1
lrp	livH	1
lrp	rrfE	1
lrp	ilvH	1
lrp	alaT	1
lrp	dadA	1
lrp	gltF	1
lrp	livM	1
lrp	rrsE	1
lrp	aroA	1
lrp	hdeB	1
lrp	rrsA	1
lrp	gltV	1
lrp	argO	1
lrp	aidB	1
lrp	kbl	1
lrp	serC	1
lrp	ilvD	1
lrp	hdeA	1
lrp	ilvI	1
lrp	dadX	1
lrp	yhiD	1
lrp	rrlH	1
lrp	rrsB	1
lrp	fimE	1
lrp	rrfH	1
lrp	rrlG	1
lrp	rrlD	1
lrp	rrfC	1
lrp	ilvL	1
lrp	gltB	1
lrp	ilvE	1
lrp	gltD	1
lrp	ileV	1
lrp	rrfG	1
lrp	alaV	1
lrp	rrfD	1
lrp	rrlB	1
lrp	oppC	1
lrp	oppB	1
lrp	rrsH	1
lrp	gltT	1
lrp	oppD	1
lrp	rrlC	1
lrp	rrsD	1
lrp	rrfF	1
lrp	ilvA	1
lrp	rrfA	1
lrp	rrsC	1
lrp	thrV	1
lrp	serA	1
lrp	oppF	1
lrp	gltU	1
lrp	alaU	1
lrp	ilvX	1
lrp	rrfB	1
lrp	ilvM	1
lrp	oppA	1
lrp	gltW	1
lrp	fimC	1
lrp	rrsG	1
lrp	fimA	1
lrp	gcvP	1
lrp	fimD	1
lrp	ileU	1
lrp	fimG	1
lrp	fimI	1
lrp	fimF	1
lrp	gcvT	1
lrp	csiD	1
lrp	fimH	1
lrp	lhgO	1
lrp	osmY	1
lrp	adhE	1
lrp	gabT	1
lrp	gabD	1
lrp	osmC	1
lrp	gabP	1
lrp	gcvH	1
lrp	ompC	1
lrp	ompF	1
lrp	micF	1
stpA	bglB	1
stpA	bglF	1
stpA	bglG	1
gadE	lrp	1
gadE	gadW	1
gadE	gadC	1
gadE	mdtF	1
gadE	mdtE	1
gadE	gadB	1
gadE	gltF	1
gadE	gadA	1
gadE	lpxD	1
gadE	hdeB	1
gadE	hdeA	1
gadE	yhiD	1
gadE	lpxA	1
gadE	fabZ	1
gadE	fliC	1
gadE	purA	1
gadE	gltB	1
gadE	gnd	1
gadE	gltD	1
gadE	hlpA	1
gadE	hdeD	1
gadE	cadB	1
gadE	cadA	1
gadE	cyoB	1
gadE	cyoA	1
gadE	cyoC	1
gadE	cyoE	1
gadE	cyoD	1
evgA	gadE	1
evgA	ydeO	1
evgA	mdtF	1
evgA	mdtE	1
evgA	yneN	1
evgA	ydeP	1
evgA	emrK	1
evgA	evgS	1
evgA	yegR	1
evgA	emrY	1
evgA	yfdX	1
evgA	frc	1
evgA	acrD	1
ydeO	gadE	1
ydeO	mdtF	1
ydeO	mdtE	1
gadW	gadE	1
gadW	gadC	1
gadW	mdtF	1
gadW	mdtE	1
gadW	gadB	1
gadW	gadA	1
gadW	hdeB	1
gadW	hdeA	1
gadW	yhiD	1
gadW	gadY	1
gadW	slp	1
gadW	dctR	1
rutR	gadW	1
rutR	gmr	1
rutR	nemA	1
rutR	fepB	1
rutR	rutC	1
rutR	rutE	1
rutR	rutB	1
rutR	rutF	1
rutR	rutD	1
rutR	rutA	1
rutR	rutG	1
rutR	carA	1
rutR	carB	1
nagC	manX	1
nagC	manZ	1
nagC	manY	1
nagC	nagB	1
nagC	glmS	1
nagC	nagE	1
nagC	glmU	1
nagC	nagD	1
nagC	nanM	1
nagC	chbG	1
nagC	chbA	1
nagC	chbF	1
nagC	nagA	1
nagC	chbC	1
nagC	nanC	1
nagC	chbB	1
nagC	galP	1
nagC	fimB	1
fruR	crr	1
fruR	ptsH	1
fruR	manX	1
fruR	manZ	1
fruR	ptsI	1
fruR	manY	1
fruR	adhE	1
fruR	pfkA	1
malT	dgsA	0
malT	lrp	0
malT	yeiL	0
malT	stpA	0
malT	gadE	0
malT	evgA	0
malT	ydeO	0
malT	gadW	0
malT	rutR	0
malT	gmr	0
malT	livF	0
malT	livJ	0
malT	sdaA	0
malT	gadC	0
malT	livG	0
malT	yojI	0
malT	mdtF	0
malT	lysU	0
malT	livK	0
malT	tdh	0
malT	rrlA	0
malT	ileT	0
malT	rrlE	0
malT	mdtE	0
malT	gadB	0
malT	livH	0
malT	rrfE	0
malT	ilvH	0
malT	alaT	0
malT	dadA	0
malT	gltF	0
malT	livM	0
malT	gadA	0
malT	yneN	0
malT	rrsE	0
malT	aroA	0
malT	lpxD	0
malT	ydeP	0
malT	hdeB	0
malT	rrsA	0
malT	ynfK	0
malT	gltV	0
malT	emrK	0
malT	argO	0
malT	aidB	0
malT	kbl	0
malT	serC	0
malT	ilvD	0
malT	hdeA	0
malT	ilvI	0
malT	evgS	0
malT	dadX	0
malT	crr	0
malT	yegR	0
malT	nemA	0
malT	yhiD	0
malT	emrY	0
malT	lpxA	0
malT	yfdX	0
malT	fabZ	0
malT	fliC	0
malT	fepB	0
malT	rrlH	0
malT	gadY	0
malT	rrsB	0
malT	fimE	0
malT	rrfH	0
malT	rrlG	0
malT	purA	0
malT	rrlD	0
malT	rrfC	0
malT	ilvL	0
malT	frc	0
malT	gltB	0
malT	gnd	0
malT	ilvE	0
malT	gltD	0
malT	ileV	0
malT	rrfG	0
malT	alaV	0
malT	rrfD	0
malT	rrlB	0
malT	oppC	0
malT	hlpA	0
malT	oppB	0
malT	rrsH	0
malT	gltT	0
malT	oppD	0
malT	slp	0
malT	rrlC	0
malT	rrsD	0
malT	rrfF	0
malT	ilvA	0
malT	rrfA	0
malT	rrsC	0
malT	thrV	0
malT	serA	0
malT	oppF	0
malT	gltU	0
malT	alaU	0
malT	dctR	0
malT	ilvX	0
malT	rrfB	0
malT	ilvM	0
malT	hdeD	0
malT	oppA	0
malT	gltW	0
malT	acrD	0
malT	fimC	0
malT	rrsG	0
malT	fimA	0
malT	gcvP	0
malT	fimD	0
malT	ileU	0
malT	fimG	0
malT	rutC	0
malT	fimI	0
malT	rutE	0
malT	fimF	0
malT	ptsH	0
malT	gcvT	0
malT	rutB	0
malT	manX	0
malT	manZ	0
malT	rutF	0
malT	rutD	0
malT	csiD	0
malT	ptsI	0
malT	fimH	0
malT	lhgO	0
malT	manY	0
malT	rutA	0
malT	rutG	0
malT	osmY	0
malT	adhE	0
malT	gabT	0
malT	cadB	0
malT	gabD	0
malT	osmC	0
malT	gabP	0
malT	cadA	0
malT	gcvH	0
malT	ptsG	0
malT	bglB	0
malT	cyoB	0
malT	bglF	0
malT	ompC	0
malT	cyoA	0
malT	cyoC	0
malT	cyoE	0
malT	cyoD	0
malT	bglG	0
malT	carA	0
malT	carB	0
malT	ompF	0
malT	micF	0
malT	ppiD	0
malT	ompX	0
malT	hofP	0
malT	tehB	0
malT	trmA	0
malT	valT	0
malT	yidQ	0
malT	cynS	0
malT	glgA	0
malT	proX	0
malT	fecI	0
malT	cyaR	0
malT	bioA	0
malT	ykgO	0
malT	rimM	0
malT	nagC	0
malT	nagB	0
malT	glmS	0
malT	nagE	0
malT	glmU	0
malT	nagD	0
malT	nanM	0
malT	chbG	0
malT	chbA	0
malT	chbF	0
malT	nagA	0
malT	chbC	0
malT	nanC	0
malT	chbB	0
malT	galP	0
malT	fimB	0
malT	fruR	0
malT	pfkA	0
dgsA	lrp	0
dgsA	yeiL	0
dgsA	stpA	0
dgsA	gadE	0
dgsA	evgA	0
dgsA	ydeO	0
dgsA	gadW	0
dgsA	rutR	0
dgsA	gmr	0
dgsA	livF	0
dgsA	livJ	0
dgsA	sdaA	0
dgsA	gadC	0
dgsA	livG	0
dgsA	yojI	0
dgsA	mdtF	0
dgsA	lysU	0
dgsA	livK	0
dgsA	tdh	0
dgsA	rrlA	0
dgsA	ileT	0
dgsA	rrlE	0
dgsA	mdtE	0
dgsA	malZ	0
dgsA	gadB	0
dgsA	livH	0
dgsA	rrfE	0
dgsA	ilvH	0
dgsA	alaT	0
dgsA	dadA	0
dgsA	gltF	0
dgsA	livM	0
dgsA	gadA	0
dgsA	yneN	0
dgsA	lamB	0
dgsA	rrsE	0
dgsA	aroA	0
dgsA	lpxD	0
dgsA	ydeP	0
dgsA	hdeB	0
dgsA	rrsA	0
dgsA	malQ	0
dgsA	gltV	0
dgsA	emrK	0
dgsA	argO	0
dgsA	aidB	0
dgsA	kbl	0
dgsA	malM	0
dgsA	serC	0
dgsA	ilvD	0
dgsA	hdeA	0
dgsA	ilvI	0
dgsA	evgS	0
dgsA	dadX	0
dgsA	yegR	0
dgsA	nemA	0
dgsA	yhiD	0
dgsA	malP	0
dgsA	emrY	0
dgsA	lpxA	0
dgsA	yfdX	0
dgsA	fabZ	0
dgsA	fliC	0
dgsA	fepB	0
dgsA	rrlH	0
dgsA	gadY	0
dgsA	rrsB	0
dgsA	fimE	0
