lexA	argW	fis	mtlR	glcC	xylR	marR	hupA	marA	putA	valT	recN	leuT	ksgA	murG
0.12522885154236393	-0.16403196905200923	0.06346767090905021	-0.262167649061119	-0.14270786458669762	-0.20298261346919175	-0.20786856053561398	0.4268513297774075	0.25621220521476895	-0.09032740692391601	-0.6057232340720788	0.7116626073510284	-0.024524695500939442	0.17768668693613635	-0.45940945091429564
0.23856118152825737	-0.04611901868583527	0.06616802507385414	-0.03155126099204316	-0.12718572322757077	-0.2814107400019417	-0.18963345684690672	0.28317797323509214	0.25355072033463194	0.4274317383267907	0.5078752677160101	0.13046096122663622	0.22813896595402497	0.051701835865414186	0.43948325084773543
-0.029432895780314695	-0.1569749920678985	-0.09405894222355328	-0.14006131291587537	0.3196005822049929	-0.16592619690182517	-0.013734600211069715	0.17364247751109405	-0.104601507469966	0.035322171878704636	0.3108976062532693	-0.1794719445171217	-0.31139278180680025	0.29470356123081975	-0.49929558975569843
0.12934277515275006	-0.4317729331500395	0.35137648149816764	0.2626143100508984	0.675192117009958	-0.2935706014480145	-0.01758764980822919	-0.5106938728186404	-0.15811508085776813	-0.1899765577167575	-0.4413618267733012	-0.04146826523968511	0.12589952793019904	-0.06538178674269644	-0.3477614417720047
-0.16766729339517883	-0.06570922641904492	-0.06986239229329536	-0.04253190532510268	0.1936430400122176	-0.3397567103876363	0.09107634292812755	-0.004812709849533475	0.017701806927461403	-0.24782797007067875	-0.2829788510414189	-0.11260173072899343	0.020147804395973603	-0.11816922209146889	0.08950346390124668
-0.17084954840869881	0.19721551221624406	-0.23249361769248145	0.20275400435128144	0.06002403043075332	-0.022819916206566853	0.2457311670227857	0.048812537355613375	0.10499897048688411	0.09291940522958551	0.2592138692712663	-0.20727788530884744	-0.2084276731150713	-0.19131619838718356	-0.1986185587740045
-0.6122692381735736	0.17585175175412646	0.08725711084212849	0.10227695450716158	-0.13169682042646597	0.331146323975895	0.2258378737819555	-0.014627236314475326	0.09997774925210454	-0.05083150218718944	0.04819489522320908	0.231955153216722	0.1458901252625925	-0.034655615035207255	-0.24337062634372236
0.19905507909862935	0.11057250071903181	0.016504280875518515	0.25624614234775583	-0.34372434217897296	-0.048360921922512845	0.07452111044461875	0.5754711260531977	0.09790366931538896	-0.24624884139151912	0.12480157794544726	0.1321420193552964	-0.08161053845823601	-0.370060696907987	-0.17910322749707633
-0.28787299655758053	0.12412023286884487	0.29250724882616613	0.008344609441230725	-0.15735030197262503	0.17007817834543112	-0.11117667914525715	0.218395827062803	0.014347370077895641	-0.012411832857664317	0.6565420709606468	0.26595067560492014	-0.10921021907168427	0.2601456142332564	-0.03756310792586546
-0.09646498804095321	-0.18607354079394858	-0.16294517106484588	0.1855762814816642	-0.15471942693874616	0.46472251674021237	-0.2692605100903878	-0.10137875309238356	0.26248510667644653	0.27632406747746413	0.13211247826097966	0.28603185188573566	-0.02456234775894787	0.36933142659099283	0.30501394037659996
0.36071200343760057	-0.13898788447392846	0.17470668940972786	0.06408836713587297	0.06275155687286187	-0.06981787186594395	0.05886678219514587	-0.15063143322779207	-0.42223433694535506	-0.23835725039857936	0.2050027266775715	-0.06594131821664768	0.38840923917666104	-0.07648436431006034	-0.09820033175350082
0.09544415078004648	-0.3204511241694852	0.016474431977911156	-0.10820000662839893	-0.13843573076841614	-0.18093088499714452	0.3270910377842025	0.019239784842522995	0.1474895028109114	0.2348680427964911	0.5156463532409038	0.3459257004684424	-0.1514520067176222	-0.18823647521571638	0.10552497680267885
-0.05338879119551146	0.07671992727317346	0.38009881093842185	-0.19889359431481027	0.2819060188305181	-0.07912162433155871	-0.32979413322233453	0.3155936955751656	0.3318728925072665	-0.09229945257844234	0.1886076021578864	0.11845548475114456	-0.24586871031663357	-0.1287211069033337	0.30679631109180283
-0.037293445332332066	-0.16264268630422835	-0.0012094401660392798	0.045857731304018955	-0.050598951280986786	0.5521162083698323	-0.2058774632400399	-0.12752345227742998	0.36985861258742314	0.3720907710603096	-0.3238703294022885	0.13547000011080695	-0.1916945137061916	0.003838760305364182	-0.5292684251792333
-0.07165143044398006	0.020437215211964375	-0.3813295435014278	0.32299802456802973	-0.005093355295679191	0.052937946836283896	-0.0841282990202219	-0.17922869833276434	-0.28554112446996294	0.11704828284786661	-0.23064799086799873	0.12551201190201888	-0.28070889811356	-0.5280785979222405	0.10335525464628535
