pspF	rstB	phoP	treR	rstA	mgtA	slyB	pagP	borD	ybjG	purH	phoQ	metB	hemL	pspE	treB	mgrB	argD	pspB	pspD	metL	purD	pspG	pspC	asr	yrbL	pspA	nagA	treC	dcuD	rutB	ygiA	malS	tolC	rutC	rutD	rutA	rutG	rutF	rutE	ygiC	fadL	ygiB	narJ	narI	narG	narH	csgE	csgF	acrB
-0.04031272994654439	0.09973556778205207	0.17437632412074913	0.0381876411547281	0.13317951030175462	-0.10782938773151167	0.06716957312555558	0.19969782314004259	0.22223816039771524	-0.05367994729056249	0.0566185495310324	-0.007605790820617423	0.0876708641008283	0.0433893328751544	0.027120614216173795	0.4434913316480183	0.1570338567772004	-0.6333573639601517	-0.1512649099610671	-0.20537015494202246	-0.3733623404155804	-0.1467052914949244	-0.10294488454034935	0.4704472681988148	-0.16451191326284184	0.05317785239311975	-0.06964469086978294	0.08633089797658128	-0.012312558829601533	0.46296506907150076	0.24021672054404883	-0.09009756437154455	-0.19269342785006846	0.08632149224918241	-0.011323257705181703	-0.03215230691294869	0.10955969775583498	-0.16166684210943916	0.23791899766104177	0.30175713855346625	-0.24014872538010143	-0.1784399213795637	0.3660230259422452	0.17688217550156715	-0.0795092161642368	-0.0562302236196601	-0.19265537793823867	0.0744640537904623	0.10265727949299491	0.269858788977922
0.07107506801277569	0.34798103669296065	0.09771907269888214	-0.07062439808531036	0.203072719943986	-0.21731627645920404	-0.048607992997264676	-0.02726984519990313	0.459630162514337	0.05604646192468434	-0.1345609918533109	0.07596365042782714	0.3412707565173875	-0.16905396744019668	0.25760105523719795	0.12891432589790738	-0.08277493995571625	-0.11805382175789286	0.1530965220743878	0.0856875367374496	0.048423203146819124	-0.12393085484191534	-0.06323626332543375	0.1326124887748629	-0.23762176406826227	-0.02403967395103358	0.5133759490361895	0.33378607372173613	0.2639303630792312	0.09543836388334005	-0.2823271112815334	0.2594792740158063	0.18403017070288988	-0.1630192416172601	-0.15580177987820226	-0.5308108666654604	-0.14970516197504802	0.14638611326681294	-0.2900874747108937	0.27902162655849894	-0.1261853712851044	-0.20859481751658787	0.09899317728948992	-0.12275027527623784	0.1945881074437222	-0.1096797185876137	-0.31928261038858424	-0.11304609569116868	-0.16589954290453868	0.017617290656579934
0.10253907198393133	0.036485656522163006	0.1339548541981194	0.31349172535548014	0.5319708844706558	0.7057434379311143	-0.16453403876326267	-0.04508602959022686	0.008407404674599432	0.32571795770360756	-0.3042389317488559	-0.01990245773683413	-0.055627967935592715	-0.3311565250231418	-0.1362062616964546	-0.07633082258174818	-0.1770566237822194	9.401397498416343E-4	-0.2538114722435973	-0.045566951405891384	0.040308049428667524	0.41155389247212393	-0.26328709928602617	0.20381059822801953	0.2754366910216923	-0.049129436591234865	0.038586477002762666	-0.45966264426396947	-0.5619112845446671	0.12466608262119538	0.2329627344618849	-0.4485680566430192	-0.25827172135106147	0.04928418374635291	0.13346548866622984	-0.23261826807079036	0.12269762920112216	0.17146703760798837	0.23089814974515036	-0.24814005565702119	0.13181694299640598	-0.03413650740595723	-0.27994450293283457	-0.06875437058931382	-0.1349591284689254	0.17007703049656522	0.12424132584475413	-0.4391147450346979	-0.05800634166847677	-0.32254251121580374
0.33462574607243656	-0.34933067915525395	0.5234746389073706	-0.23068518453246772	0.6485072647689807	0.3062466017847412	-0.02384591094595552	0.03645981087548176	-0.541943127253871	0.08562565446259883	-0.268998342100604	0.0729538893740416	0.08074454914929782	0.25890529147026764	-0.4638516564914752	0.07388279299719161	-0.058209105240092915	-0.25014570676740167	0.20700711390706997	0.4164516530350581	0.08226141387328603	-0.2615990204449992	0.16566997970531602	-0.32812604857433986	0.3743780905005429	-0.02398431475025418	-0.024346171786666516	0.2819045629690278	-0.34459979441716176	-0.18746104312957382	-0.05812798036877693	-0.145085831785652	0.33373704003970617	0.11738119561527242	-0.35161993712691103	0.19750523645769907	0.0633515496712125	0.3098789162175977	-0.1137644862566933	0.01833786007829312	-0.2608766635585326	0.04616963290127851	-0.1232028670274521	0.21318048277223103	0.46584780702345124	-0.0032445744730004505	-0.2084184038550175	0.07820900281228146	-0.2262027678273831	0.16033384276322082
0.05784113087821335	-0.2002888598394439	-0.06292756441014864	-0.3163403562481334	0.050783436238047173	-0.4690072108143712	0.14795808583674616	-0.2026794491727958	-0.25169312351641443	0.1101883568857702	-0.23056333270039464	-0.018106876165363765	0.16011746008771355	0.13233719380582595	0.0043737044714790285	0.20013011107580764	-0.05293969072356633	0.43580315737455905	-0.33557483727193316	-0.2435323724046905	-0.1307423783785416	0.2062450390566464	-0.44575279427358744	0.10346706435027564	-0.3391756695660492	0.07365074087209897	-0.06026065765592052	-0.02471006259092102	0.09250998811340685	-0.06189064002167466	-0.14031560546653882	-0.15173254655967985	-0.2194674411052025	-0.06461611330640504	-0.009692914046334742	-0.03621513692716135	0.1346266649364188	0.21341772875102075	-0.3983038087754833	0.21126666108933648	-1.6636756764349615E-4	-0.3327727893496371	-0.1098351404788776	0.34254917321566075	0.11199916572890993	-0.5007466830702931	-0.37119432923965107	-0.0630824850199073	0.2850435896993936	-0.06155308749063494
0.19865966735051918	-0.046571091136201566	0.2173218546795845	-0.1680498945957053	-0.04430736057627502	0.2838111528282723	-0.001366973159022097	0.23939651830568343	0.036624777771425934	0.19772184367935614	-0.4898107257303203	-0.05775304076512582	0.1780958855594082	0.3395080093739115	0.20524704375312103	-0.37221574309080424	0.2521202769653109	0.01921413608873851	0.025406367112239633	0.22695811717896058	-0.4713121732425714	0.026207622968263556	0.37265659626623876	0.038849184617605996	-0.40563793650170793	-0.4432532116335118	-0.06293083897295733	-0.12408153975681364	0.14465938166448286	-0.15613724845809937	0.06069114290457161	0.31626992041047536	0.2989450186778942	-0.5014779066651889	-0.027125998629482184	-0.32108544517094284	-0.19234956052719815	-0.047326161454104836	-0.35666676352741583	-0.4237120929402793	0.13232802801706223	-0.03575122901827975	0.016562141636877938	0.022012448793050778	0.3082771575872547	0.09472809709196628	-0.1945029095356467	-0.6624871702672135	0.40053971928336646	0.19828087971790123
7.315651399235575E-4	0.25816985125529024	0.24714091071309938	0.217202348321344	-0.12851469416824793	0.19909317108946203	-0.01983417244773523	0.41554408593283626	-0.34928134882280776	-0.28960626334040224	0.27515226266688236	-0.23020096113222094	-0.15058528971229118	-0.4023428829474099	-0.4193979412925138	0.24436965924455575	0.28666782671838514	-0.27376630857142203	0.16260565174366845	-0.10316835218167414	0.024608939475027323	-0.14808979203945374	-0.03097240739665109	0.32139242962208814	-0.017737626544539854	-0.14108164173777257	-0.012950658610281466	0.04183111887361071	0.1551962546460057	-0.003568219091440363	0.06862666477905248	0.19493578958400556	0.19896225077929125	0.050594762329069703	0.12895180890011126	-0.07035637694799719	0.21750667706710422	0.3203757044570432	0.4624997787270236	0.2651528982550308	0.3333108837305592	0.5029997138731995	0.11782087643359973	-0.34097754545991127	-0.1783381774101641	0.05859591140293765	-0.025040444265223227	-0.10204714730351437	0.23453881010019545	0.009209233151648257
0.3631839280555504	0.07370834744408146	0.062433664150551516	-0.34907908734730153	0.14316562368561137	-0.11974753880874078	-0.392372570121535	0.11747912917933466	0.06605128779357522	-0.17558724608683127	0.1821844059025072	-0.22748145505240894	0.03408396046309557	0.0613006001205879	-0.10709788917542663	0.34407118051677277	-0.06828545895697387	-0.35550822340029986	0.12558143548299944	-0.18129018293922008	0.28379883373933884	0.015813022911778305	-0.13804108695424966	-0.03763848840252343	0.127193441369074	0.41159746559906674	-0.5490016808459433	-0.20039913021672195	-0.3161645064383433	-0.24466593513405316	0.5675794625599844	0.06271171507247837	-0.06655573029206255	-0.22356383812525593	0.2787894647670257	0.24994884126995778	0.20849386999990185	-0.08504606733469013	-0.008628318162328591	-0.004371640292954402	0.12322919571651614	0.18487000934093226	-0.341116617182997	0.2757552447157589	0.2430545769703016	0.5714975683738308	-0.05656768772397462	-0.07482131949559985	-0.33239809559745337	-0.25378617870145814
-0.00891340332984135	-0.1768389731662553	0.3357093694808312	-0.3885903342456521	0.08147013179998298	-0.24515460316998058	-0.27264452326615496	-0.20664069945920568	0.11022399057079575	-0.039559972678693656	-0.30082046402461204	-0.21665401388176442	0.5688064194742105	-0.37600902105687406	-0.1181606776779215	0.2473465260681121	0.02357773790747005	0.15902398687795316	-0.3478003777573464	0.31963810272365845	0.12635888978069063	0.05367197143944839	-0.06268606905132135	-0.3539053574231861	0.30487430326754134	-0.041936920140548145	0.04181728954124874	0.08268943642314756	0.3530607405999269	-0.05178311734335761	0.16217412859195424	0.13152783637417284	0.23098723718742076	0.2914709042525186	-0.4494787298168347	0.26062686414552994	-0.06312955380775682	0.19224688523796504	0.006322502165021752	-0.14585044357372134	-0.17930060182359883	-0.3349156916888118	-0.26527229985496836	-0.3150724414566519	-0.7740266699631608	-0.1074196844511367	0.05875194519727178	0.08725303735922971	-0.24893975629435508	0.33609864117829513
0.4968763167667063	-0.0032510599953235715	-0.14226895409237042	-0.4098759716783314	-0.28635323678704827	0.5293282988937466	0.5838563545355192	-0.4590880018914729	-0.08643892736336621	0.11510283584024808	0.03620061756461573	-0.20916724673723205	0.15573557980323896	-0.43099473274700534	-0.498610130129758	-0.33517771264575064	0.2617891020164669	0.47025098153194433	0.23505425896076665	0.016455627293299805	0.608780975962923	-0.2047915089977316	-0.2938495398949099	-0.05435539613533211	-0.2812241598905188	0.1043927352489677	0.2554414486406853	0.09479462891140782	0.27885624444009255	-0.4218370348969716	-0.027717451140396095	-0.47186592224655033	-0.00907922006990127	-0.023635884014546412	0.1548728475767725	-0.30605615086182014	0.28567030246080893	-0.0936577396113073	0.005838005346602286	-0.09281873492729222	0.6621772132257154	-0.011731798574731724	-0.23511339211455864	0.4484568429772835	0.17047121112511754	0.035091103958393245	-0.13341755250414225	-0.2715659817625064	-0.3190805609060143	0.4136955753650344
