glrR	flxA	fis	mtlR	glcC	proL	pdxA	alaX	gltX	cspI	valX	pheV	leuV	tufB	argX
-0.08471630485312237	-0.49282967175245296	0.03538837923459907	0.487086157801402	0.2510865956959352	-0.2730060704701408	0.24481492053135095	-0.384422638053252	-0.18475725914428429	0.2381433596623131	0.11407077410590746	0.2095237102860343	-0.35792462673477177	0.028225765594729745	0.2890462944213825
0.18562434866687405	-0.04049533769759429	0.2865634950900086	0.26589212870703677	0.016693344767059453	0.03580525128169044	0.20250643094114276	0.45682202074778194	-0.2585882057447595	0.015970192667914797	-0.15592782566217953	-0.05955695084084574	0.0825471344396344	0.5207534948840185	-0.1627460168828593
0.0018246330784962856	0.25742212006409776	0.01929108448769827	0.18473004435835222	-0.0010114218086392755	0.11275320879969024	0.045414592202817315	-0.015847944942941113	0.19582920081914895	-0.0672047867869286	0.15243723784080856	0.28789770530481384	0.030914194189259694	0.13286914205326442	-0.3681747932929635
0.08560842658560092	-0.19036611961726693	-0.37349088076745995	-0.4987118880146459	-0.23422680766457302	0.13149089611648546	0.02924746912601819	-0.18408608746797758	0.3425720371829595	0.5238570937710921	0.07784300793396508	-0.012150199580994208	-0.1709239678596496	-0.35465881215442435	0.283212080221503
0.020229719121050656	0.10126831459290055	-0.060750150299584964	0.43438326634416796	0.13283616180776225	-0.1777882422359515	0.06010157835778848	0.10555258778190739	-0.31490131821646256	0.368161568913504	-0.4053542019522917	-0.6589060657993804	0.10711060989774283	-0.25514676283509663	-0.3004654255566781
0.01389104077478802	-0.08338363841392096	0.24359114038729218	-0.15007062150989942	0.19959109901182284	0.05751992163648297	-0.314044504664607	-0.049505151820711274	-0.29198754978390723	0.008767749932000872	-0.20474539429438804	-0.3852313631818122	-0.2577339547450342	0.4156526530072485	0.04769679595862957
0.3512881799159834	-0.08312393445076045	-0.32590113455641523	0.2333497327664701	0.37741135943532556	0.17333595059260573	0.0037254289431733695	0.0646857347079501	-0.031077557990075756	0.3687012949669006	0.26390561099353543	0.04849683811371743	-0.09184173827995844	-0.031040540519157063	-0.16729099504940503
-0.1954763228067944	-0.3371475461979201	0.1181354911328331	0.20655114779190728	0.2608222999151727	0.06707016986834666	0.38317217659501	-0.3263765167528749	0.226677445156417	-0.17022038441878662	0.001116090659591185	-0.2110191841078124	0.08358164892038555	-0.04440147434314019	-0.4047294635949371
0.4337053458356843	-0.04045620703595252	0.04859707853210515	-0.3486067262587222	-0.027907333210001977	0.321470175855024	-0.5860132304506226	0.13837216979388822	-0.3208564179449613	-0.21453653446656215	0.02475165080299217	0.10911611846800073	0.32858433873186293	0.15981623009412604	0.03466849375198219
-0.09569846938461969	0.12853245792354498	0.26132919972903673	-0.16538496418351784	-0.08003519956519609	-0.13963171226322246	0.06144730692956873	0.019720564094239116	0.12321289969826107	-0.25002548883752274	0.09365049341607809	-0.01524769366060571	-0.18500759636012262	-0.1359948044446991	-0.3442793710977819
-0.07189612649460615	-0.018153796670335346	-0.16468726094268388	-0.2351045675578256	-0.09936453166183631	-0.2411503073509054	0.05596400006367257	0.17514051662266297	-0.2779332140023236	0.4570202490901237	0.6389071243966995	-0.14216472786936912	-0.13343641453853386	0.24415664456127817	-0.07887706464528312
-0.2349307508476236	-0.38035841600514136	0.3144449756396338	-0.16303073079559158	0.2118864207769373	0.23708758516180764	0.11516939050069835	-0.05263362803368157	0.43000151836374606	0.15025021678767625	0.5783812410293799	0.48694092803833766	-0.1091677161671676	0.1315122350594531	0.07386340905998369
-0.36305298446869044	-0.2675741290865779	-0.12459845207652064	0.1901733281232143	-0.09237960732888874	-0.05991333819151597	0.002892687415707865	-0.27886454385395537	-0.2979047890003458	0.5811256469239954	0.2674934872273575	-0.08666408333701686	-0.4005237982979882	-0.18805834730113938	-0.2702337613068651
-0.07706597983259077	0.5028256889223633	0.1053848569108046	-0.22933468576209307	-0.10802325698751777	-0.221316977906563	0.226385944366944	-0.16928815953293092	-0.2768807297640658	-0.09756380355906102	0.14010594723045955	0.09794451779052286	0.2295443724049436	-0.07858055121375057	0.23342654346862868
0.08338143977928317	-0.6045454644784617	0.02354038883708824	-0.21922438463526528	0.4435546948594213	-0.12750849663709846	0.07643437112259985	-0.18590721998065854	-0.10508190388156177	0.09330494921202194	0.31242319366772314	0.11193447739311835	0.11402467179213417	0.08851713686434354	0.18242300037918113
